Scheme_Code,Scheme_Name,Fund_House,Scheme_Type,Scheme_Category,Status,Portfolio_Ind,URL,Expense,AUM,CrisilRank,FundManagers,Exit_Load,Age,3M Ret,1Y Ret,3Y Ret,5Y Ret,Ret Inception,Sharpe Ratio,Sortino Ratio,Info Ratio,Beta,Alpha,R-Squared,Pos_Year%,Year,Inception_Date,Volatility,Rel_MaxDD,Roll_Ret_1Y,Roll_Ret_3Y,Roll_Ret_Inception,Prob_10Pct,Sharpe_1Y,Sortino_1Y,Volatility_1Y,NumStocks,Top5_Pct,Top10_Pct,Top3_Sector,Equity_Holding,F&O_Holding,Foreign_Holding,NumDebts,Modified_Duration,YTM,LCap_Pct,MCap_Pct,SCap_Pct,GT_1PCT,GT_3PCT,GT_5PCT,LT_NEG_1PCT,LT_NEG_3PCT,LT_NEG_5PCT,POS_PCT,GT_NIFTY_UP,GT_NIFTY_DOWN,NIFTY_CORR,PCT_GT_NIFTY
149106,HDFC NIFTY50 Equal weight Index Fund,HDFC,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/hdfc-nifty50-equal-weight-index-fund-regular-plan-growth/MHD3477,1.05%,724.37,Not Rated,Nirman Morakhia|Arun Agarwal,Data not available.,2.29,35.88,18.94,,,16.1,,,0.04,0.77,0.08,0.61,100.00,2021,2021-08-20,,0.976429301951545,12.97,,,,1.29,1.86,9.64,50,10.86%,21.3%,29.62%,100.18,0.00,0.00,0,0.0,0.0,92.29,7.89,0.0,12.97,0.0,0.0,9.41,0.36,0.0,54.88,51.84,59.47,0.9545910213122722,55.42
151729,HDFC S&P BSE 500 Index Fund,HDFC,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/hdfc-s-p-bse-500-index-fund-regular-plan-growth/MHDA030,1%,17.93,Not Rated,Nirman Morakhia|Arun Agarwal,Data not available.,0.62,28.04,23.82,,,42.51,,,0.07,0.17,0.31,0.03,100.00,2023,2023-04-21,,0.9220869015421669,,,,,3.46,5.4,8.66,501,25.58%,36.49%,35.15%,98.84,0.00,0.00,0,0.0,0.0,70.71,17.98,10.15,2.63,0.0,0.0,2.63,0.0,0.0,62.5,53.76,77.97,0.9538026243499358,63.16
149963,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,HSBC,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/hsbc-crisil-ibx-50-50-gilt-plus-sdl-apr-2028-index-fund-regular-plan-growth/MHS572,0.43%,2188.99,Not Rated,Mahesh A. Chhabria|Kapil Lal Punjabi,Data not available.,1.67,4.96,6.21,,,5.27,,,-0.01,0.03,0.05,0.04,100.00,2022,2022-04-04,,0.1646868888703246,,,,,0.37,0.57,1.36,,,,,,,,,,,,,,0.0,0.0,0.0,0.25,0.0,0.0,61.48,6.51,95.26,0.23724250671936234,48.15
151480,HSBC CRISIL IBX Gilt June 2027 Index Fund,HSBC,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/hsbc-crisil-ibx-gilt-june-2027-index-fund-regular-plan-growth/MHSA001,0.45%,248.0,Not Rated,Mahesh A. Chhabria|Kapil Lal Punjabi,Data not available.,0.69,5.92,4.37,,,6.75,,,-0.13,-0.0,0.07,0.0,100.00,2023,2023-03-27,,0.077703288315161,,,,,0.49,0.72,1.46,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,63.03,8.82,96.83,0.16661803157638108,42.42
151158,HSBC NIFTY 50 INDEX FUND,HSBC,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/hsbc-nifty-50-index-fund-regular-growth/MCC627,0.45%,197.64,2 Stars,Rajeesh Nair|Praveen Ayathan,HSBC Nifty 50 Index Fund - Regular - Growth charges 1.0% of sell value; if fund sold before 30 days. There are no other charges.,1.02,24.0,11.32,,,12.13,,,0.01,0.14,0.1,0.02,50.00,2022,2022-11-28,,1.0035846685263559,,,,,0.57,0.82,9.86,50,40.45%,57.84%,51.51%,99.83,0.00,0.00,0,0.0,0.0,97.15,2.68,0.0,4.4,0.0,0.0,6.4,0.0,0.0,55.2,13.67,50.45,0.999424765097453,30.0
151162,HSBC NIFTY NEXT 50 INDEX FUND,HSBC,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/hsbc-nifty-next-50-index-fund-growth/MCC629,0.8%,70.41,Not Rated,Rajeesh Nair|Praveen Ayathan,HSBC Nifty Next 50 Index Fund - Growth charges 1.0% of sell value; if fund sold before 30 days. There are no other charges.,1.02,36.84,12.21,,,14.9,,,0.02,0.25,0.12,0.04,50.00,2022,2022-11-28,,1.627064143668386,,,,,0.54,0.7,12.65,50,17.42%,31.14%,26.43%,99.99,0.00,0.00,0,0.0,0.0,63.37,35.47,1.15,6.8,0.0,0.0,8.0,0.8,0.0,58.0,50.36,59.46,0.7448664135176677,54.4
149218,ICICI Prudential NASDAQ 100 Index Fund,ICICI Prudential,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nasdaq-100-index-fund-regular-plan-growth/MPI4525,1%,854.78,Not Rated,Sharmila D’mello,Data not available.,2.13,16.16,36.53,,,6.79,,,0.02,0.21,0.1,0.01,66.67,2021,2021-10-19,,1.6667141895662843,12.48,,,,1.5,2.32,19.71,101,35.07%,48.98%,%,0.00,0.00,99.94,0,0.0,0.0,0.0,0.0,0.0,26.24,3.98,0.2,25.05,3.58,0.6,51.29,38.93,61.0,0.14892374257655336,49.5
150454,ICICI Prudential Nifty 200 Momentum 30 Index Fund,ICICI Prudential,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nifty-200-momentum-30-index-fund-regular-plan-growth/MPI4596,0.99%,49.83,Not Rated,Nishit Patel|Kayzad Eghlim,Data not available.,1.33,63.72,27.85,,,29.38,,,0.06,0.38,0.22,0.09,100.00,2022,2022-08-08,,1.3620259374832318,,,,,1.5,2.09,13.46,30,26.53%,48.6%,30.1%,99.95,0.00,0.00,0,0.0,0.0,41.81,58.16,0.0,11.15,0.0,0.0,9.29,0.93,0.0,60.68,51.38,59.86,0.759417680876779,55.11
149859,ICICI Prudential Nifty Bank Index Fund,ICICI Prudential,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nifty-bank-index-fund-regular-plan-growth/MPI4568,1%,239.76,Not Rated,Kayzad Eghlim,Data not available.,1.76,15.36,7.4,,,17.44,,,0.02,0.72,0.08,0.34,100.00,2022,2022-03-03,,1.0005586946506635,,,,,0.18,0.25,12.94,12,81.84%,97.32%,99.94%,99.95,0.00,0.00,0,0.0,0.0,93.57,6.37,0.0,14.62,0.7,0.0,12.3,0.93,0.0,54.76,46.98,50.25,0.8688105660721416,48.49
149390,ICICI Prudential Nifty Midcap 150 Index Fund,ICICI Prudential,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nifty-midcap-150-index-fund-growth/MPI4540,1%,202.85,Not Rated,Nishit Patel|Kayzad Eghlim,Data not available.,1.95,35.56,31.71,,,20.24,,,0.05,0.74,0.13,0.45,100.00,2021,2021-12-23,,1.267940053848923,,,,,2.0,2.73,11.53,150,8.27%,15.34%,17.99%,99.79,0.00,0.00,0,0.0,0.0,14.71,66.49,18.59,12.73,0.42,0.0,10.65,0.84,0.21,60.13,50.0,61.33,0.8199357825918363,55.32
112957,ICICI Prudential Nifty Next 50 Index Fund,ICICI Prudential,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nifty-next-50-index-fund-growth/MPI751,0.7%,3023.12,Not Rated,Nishit Patel|Kayzad Eghlim,Data not available.,13.44,37.08,12.44,16.19,12.2,11.86,0.67,0.88,0.01,0.8,0.04,0.51,78.57,2010,2010-06-29,16.38,1.1626860805103663,4.15,18.92,12.92,0.5661464259905653,0.56,0.72,12.67,50,17.42%,31.14%,26.43%,99.97,0.00,0.00,0,0.0,0.0,63.34,35.47,1.15,15.06,0.69,0.21,14.1,1.38,0.28,55.91,44.96,56.82,0.8513774878186544,50.34
150929,ICICI Prudential Nifty Pharma Index Fund,ICICI Prudential,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nifty-pharma-index-fund-regular-plan-growth/MPI4637,1.03%,26.19,Not Rated,Nishit Patel|Kayzad Eghlim,Data not available.,0.97,29.52,25.15,,,26.94,,,0.07,0.17,0.24,0.02,50.00,2022,2022-12-15,,1.2689671421682887,,,,,1.58,2.55,11.89,20,64.17%,82.12%,%,99.76,0.00,0.00,0,0.0,0.0,71.19,27.68,0.9,11.39,0.42,0.0,7.17,0.0,0.0,52.74,38.93,66.98,0.3155232414796129,51.48
149208,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,ICICI Prudential,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nifty-psu-bond-plus-sdl-sep-2027-40-60-index-fund-regular-plan-growth/MPI4514,0.4%,9007.44,Not Rated,Rohit Lakhotia|Chandni Gupta,Data not available.,2.18,4.6,5.92,,,3.96,,,-0.01,0.02,0.04,0.02,100.00,2021,2021-09-29,,0.20764565755781075,5.02,,,,0.14,0.21,1.05,,,,,,,,,,,,,,0.0,0.0,0.0,0.19,0.0,0.0,63.26,5.45,96.44,0.16081972358765095,49.05
151208,ICICI Prudential Nifty SDL Sep 2026 Index Fund,ICICI Prudential,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nifty-sdl-sep-2026-index-fund-regular-plan-growth/MPI4663,0.4%,310.55,Not Rated,Rohit Lakhotia|Chandni Gupta,Data not available.,0.95,5.68,6.13,,,6.8,,,-0.02,0.01,0.07,0.01,100.00,2022,2022-12-22,,0.04220732976393771,,,,,0.78,1.24,0.96,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.69,3.91,98.02,0.06560024031037166,45.41
149998,ICICI Prudential Nifty SDL Sep 2027 Index Fund,ICICI Prudential,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-nifty-sdl-sep-2027-index-fund-regular-plan-growth/MPI4580,0.35%,1720.54,Not Rated,Rohit Lakhotia|Chandni Gupta,Data not available.,1.7,4.52,6.17,,,4.63,,,-0.02,0.03,0.04,0.03,100.00,2022,2022-03-25,,0.24447659410666872,,,,,0.33,0.5,1.33,,,,,,,,,,,,,,0.0,0.0,0.0,0.24,0.0,0.0,63.17,5.94,95.29,0.18831540921437726,47.56
151783,Kotak Nifty 200 Momentum 30 Index Fund,Kotak,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/kotak-nifty-200-momentum-30-index-fund-regular-plan-growth/MKMA039,0.89%,23.75,Not Rated,Abhishek Bisen|Satish Dondapati|Devender Singhal,Data not available.,0.46,62.24,21.59,,,55.85,,,0.13,0.16,0.44,0.01,100.00,2023,2023-06-20,,0.8699721066042975,,,,,3.1,4.68,12.7,30,26.51%,48.54%,30.06%,99.88,0.00,0.00,0,0.0,0.0,41.77,58.11,0.0,11.71,0.0,0.0,9.01,0.0,0.0,65.77,44.62,67.39,0.6547758100999582,54.05
148974,Kotak Nifty 50 Index Fund,Kotak,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/kotak-nifty-50-index-fund-regular-plan-growth/MKM1380,0.51%,362.1,Not Rated,Abhishek Bisen|Satish Dondapati|Devender Singhal,Data not available.,2.45,24.0,11.1,,,12.71,,,0.01,0.8,0.04,0.64,100.00,2021,2021-06-24,,0.9431046042513386,10.5,,,,0.56,0.8,9.91,50,40.39%,57.76%,51.43%,99.71,0.00,0.00,0,0.0,0.0,97.03,2.68,0.0,10.8,0.17,0.0,9.63,0.17,0.0,52.99,25.23,65.12,0.999779121850331,43.85
148743,Kotak Nifty Next 50 Index Fund,Kotak,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/kotak-nifty-next-50-index-fund-regular-plan-growth/MKM1364,0.83%,112.39,Not Rated,Satish Dondapati|Devender Singhal,Data not available.,2.72,36.92,12.21,,,15.07,,,0.01,0.8,0.05,0.48,66.67,2021,2021-03-17,,1.1514743891736738,4.49,,,,0.54,0.7,12.63,50,17.38%,31.06%,26.38%,99.77,0.00,0.00,0,0.0,0.0,63.24,35.38,1.15,13.92,0.15,0.0,11.68,1.05,0.15,58.98,46.26,57.98,0.8165676222558009,51.65
149852,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Kotak,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/kotak-nifty-sdl-apr-2027-top-12-equal-weight-index-fund-regular-plan-growth/MKM1418,0.35%,8003.68,Not Rated,Abhishek Bisen,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund - Regular Plan - Growth charges 0.15% of sell value; if fund sold before 30 days. There are no other charges.,1.79,5.08,6.18,,,4.42,,,-0.02,0.03,0.04,0.05,100.00,2022,2022-02-18,,0.22902134759387532,,,,,0.34,0.53,1.15,,,,,,,,,,,,,,0.0,0.0,0.0,0.23,0.0,0.0,65.59,3.93,97.55,0.23968534352438392,48.04
149862,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Kotak,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/kotak-nifty-sdl-apr-2032-top-12-equal-weight-index-fund-regular-plan-growth/MKM1422,0.36%,2483.54,Not Rated,Abhishek Bisen,Data not available.,1.79,1.0,6.58,,,5.1,,,-0.01,0.03,0.05,0.02,100.00,2022,2022-02-18,,0.20927505679737302,,,,,0.46,0.69,1.86,,,,,,,,,,,,,,0.0,0.0,0.0,0.23,0.0,0.0,59.35,7.86,94.12,0.14722006761233775,48.5
151216,Kotak Nifty SDL Jul 20226 Index Fund Regular Plan Growth,Kotak,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/kotak-nifty-sdl-jul-2026-index-fund-regular-plan-growth/MKM1477,0.41%,114.91,Not Rated,Abhishek Bisen,Data not available.,0.94,5.68,6.1,,,6.86,,,-0.03,0.01,0.06,0.01,100.00,2022,2022-12-28,,0.045136097027410525,,,,,0.85,1.32,0.96,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,68.89,3.97,97.98,0.05846746334160251,45.33
151607,Kotak Nifty SDL Jul 2028 Index Fund,Kotak,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/kotak-nifty-sdl-jul-2028-index-fund-regular-plan-growth/MKMA015,0.47%,9.98,Not Rated,Abhishek Bisen,Data not available.,0.94,5.68,6.1,,,6.86,,,-0.03,0.01,0.06,0.01,100.00,2022,2022-12-28,,0.045136097027410525,,,,,0.85,1.32,0.96,,,,,,,,,,,,,,,,,,,,,,,,
151417,Kotak Nifty SDL Jul 2033 Index Fund Regular Plan Growth Option,Kotak,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/kotak-nifty-sdl-jul-2033-index-fund-regular-plan-growth/MKM1502,0.45%,165.04,Not Rated,Abhishek Bisen,Data not available.,0.78,0.44,5.31,,,7.3,,,-0.06,0.01,0.07,0.0,100.00,2023,2023-02-22,,0.15935184927005905,,,,,0.63,0.9,1.98,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,61.29,10.0,96.05,0.10363970339187535,45.16
150723,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Regular Plan,Kotak,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/kotak-nifty-sdl-plus-aaa-psu-bond-jul-2028-60-40-index-fund-regular-plan-growth/MKM1448,0.4%,536.85,Not Rated,Abhishek Bisen,Data not available.,1.13,4.2,5.94,,,7.15,,,-0.04,0.0,0.07,0.0,100.00,2022,2022-10-17,,0.03396021318831256,,,,,0.15,0.23,1.32,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,62.77,5.13,96.61,0.20794368952925985,44.53
151647,Kotak Nifty Smallcap 50 Index Fund,Kotak,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/kotak-nifty-smallcap-50-index-fund-regular-plan-growth/MKMA014,1.04%,18.82,Not Rated,Abhishek Bisen|Satish Dondapati|Devender Singhal,Data not available.,0.63,61.44,53.01,,,99.66,,,0.2,0.1,0.7,0.0,100.00,2023,2023-04-18,,0.8184770080027598,,,,,4.56,6.63,14.14,50,22.49%,38.03%,22.17%,99.55,0.00,0.00,0,0.0,0.0,0.0,26.21,73.34,16.77,0.0,0.0,7.74,1.29,0.0,68.39,62.77,72.13,0.5941941668049009,66.45
101201,LIC MF Nifty 50 Index Fund,LIC,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/lic-mf-nifty-50-index-fund-growth/MJB018,1.01%,245.26,2 Stars,Sumit Bhatnagar,LIC MF Nifty 50 Index Fund - Growth charges 0.25% of sell value; if fund sold before 7 days. There are no other charges.,17.68,23.4,10.47,15.96,13.79,10.04,0.71,1.0,0.01,0.85,0.03,0.73,83.33,2006,2006-04-03,14.69,0.9632713194799076,10.01,21.18,12.49,0.545951062676094,0.49,0.7,9.85,,,,,,,,,,,,,,12.79,0.96,0.28,11.0,1.03,0.34,54.33,20.03,42.73,0.9997979122302083,30.33
151935,LIC MF Nifty Next 50 Index Fund,LIC,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/lic-mf-nifty-next-50-index-fund-growth/MIB007,0.9%,54.54,Not Rated,Sumit Bhatnagar,Data not available.,0.35,36.64,8.95,,,29.72,,,0.09,0.3,0.25,0.05,100.00,2023,2023-07-31,,1.1401570709743793,,,,,1.67,2.4,12.58,,,,,,,,,,,,,,8.43,0.0,0.0,8.43,0.0,0.0,60.24,46.67,52.63,0.7918237683172418,49.4
101199,LIC MF S & P BSE Sensex Index Fund,LIC,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/lic-mf-s-p-bse-sensex-index-fund-growth/MJB017,1.08%,72.94,2 Stars,Sumit Bhatnagar,LIC MF S&P BSE Sensex Index Fund - Growth charges 0.25% of sell value; if fund sold before 7 days. There are no other charges.,17.68,19.56,9.99,15.31,13.95,10.3,0.67,0.94,0.0,0.86,0.03,0.72,83.33,2006,2006-04-03,14.8,0.9413686718879812,10.76,20.99,12.41,0.5442562011626589,0.45,0.64,9.91,,,,,,,,,,,,,,12.93,0.96,0.28,11.14,0.96,0.41,54.13,47.1,53.48,0.9960144066729455,50.0
150786,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Mirae Asset,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/mirae-asset-nifty-aaa-psu-bond-plus-sdl-apr-2026-50-50-index-fund-regular-plan-growth/MMA250,0.38%,107.8,Not Rated,Amit Modani,Data not available.,1.12,5.64,6.41,,,7.12,,,-0.03,0.0,0.07,0.0,100.00,2022,2022-10-21,,0.020588071284456954,,,,,0.82,1.26,0.78,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,76.67,3.29,99.15,0.138880578437525,45.19
150360,Mirae Asset Nifty SDL Jun 2027 Index Fund,Mirae Asset,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/mirae-asset-nifty-sdl-jun-2027-index-fund-regular-plan-growth/MMA234,0.31%,730.72,Not Rated,Amit Modani|Mahendra Jajoo,Data not available.,1.68,4.88,6.18,,,4.57,,,-0.01,0.04,0.04,0.05,100.00,2022,2022-03-31,,0.2391379839282962,,,,,0.32,0.49,1.23,,,,,,,,,,,,,,0.0,0.0,0.0,0.25,0.0,0.0,64.78,5.09,96.84,0.24973109552868664,48.03
151694,Mirae Asset Nifty SDL June 2028 Index Fund,Mirae Asset,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/mirae-asset-nifty-sdl-jun-2028-index-fund-regular-plan-growth/MMAA011,0.52%,82.03,Not Rated,Mahendra Jajoo,Data not available.,0.67,3.96,3.91,,,6.23,,,-0.13,0.02,0.06,0.01,100.00,2023,2023-04-03,,0.07845321637573494,,,,,0.15,0.23,1.5,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,60.87,8.08,95.16,0.1395851479575508,41.61
149350,Motilal Oswal MSCI EAFE Top 100 Select Index Fund,Motilal Oswal,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-msci-eafe-top-100-select-index-fund-regular-plan-growth/MMO087,1%,34.53,Not Rated,Ankush Sood|Rakesh Shetty,Motilal Oswal MSCI EAFE Top 100 Select Index Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 15 days. There are no other charges.,1.99,10.28,11.4,,,6.16,,,-0.01,0.28,0.04,0.05,66.67,2021,2021-12-07,,1.2370352203730923,,,,,0.47,0.67,13.19,,,,,,,,,,,0.0,0.0,0.0,14.49,0.41,0.0,13.27,0.82,0.0,50.82,34.75,64.07,0.31404183268846186,48.57
147795,Motilal Oswal Nifty 50 Index Fund,Motilal Oswal,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-nifty-50-index-fund-regular-plan-growth/MMO073,0.54%,329.61,2 Stars,Swapnil Mayekar,Data not available.,3.95,23.84,11.18,16.52,,15.56,0.74,1.05,0.01,0.85,0.04,0.73,100.00,2019,2019-12-26,14.68,0.9521127667567447,10.5,,,,0.56,0.8,9.89,50,40.56%,58%,51.65%,100.10,0.00,0.00,0,0.0,0.0,97.42,2.69,0.0,15.11,1.23,0.31,12.13,1.54,0.51,55.09,19.37,48.85,0.9996382603430314,32.58
151815,Motilal Oswal Nifty Microcap 250 Index Fund,Motilal Oswal,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-nifty-microcap-250-index-fund-regular-plan-growth/MMOA004,1.05%,388.8,Not Rated,Swapnil Mayekar,Motilal Oswal Nifty Microcap 250 Index Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 15 days. There are no other charges.,0.4,46.56,32.63,,,108.27,,,0.21,0.07,0.73,0.0,100.00,2023,2023-07-11,,0.979160167717675,,,,,4.15,5.27,16.63,250,6.83%,12.13%,16.12%,100.32,0.00,0.00,0,0.0,0.0,0.0,1.97,98.39,16.49,0.0,0.0,6.19,2.06,2.06,77.32,66.67,76.74,0.5024826555924222,71.13
147797,Motilal Oswal Nifty Next 50 Index Fund,Motilal Oswal,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-nifty-next-50-index-fund-regular-plan-growth/MMO075,1.03%,145.33,Not Rated,Swapnil Mayekar,Data not available.,3.95,36.8,12.22,15.91,,15.03,0.65,0.86,0.01,0.79,0.04,0.51,75.00,2019,2019-12-26,16.36,1.170115129392082,3.98,,,,0.54,0.7,12.68,50,17.4%,31.11%,26.42%,99.95,0.00,0.00,0,0.0,0.0,63.36,35.43,1.15,15.72,0.72,0.21,12.64,1.95,0.41,58.89,43.02,61.47,0.8568402637193515,51.28
148382,Motilal Oswal S&P 500 Index Fund,Motilal Oswal,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-s-p-500-index-fund-regular-plan-growth/MMO077,1.12%,2743.21,Not Rated,Ankush Sood|Rakesh Shetty,Motilal Oswal S&P 500 Index Fund - Regular Plan Growth charges 1.0% of sell value; if fund sold before 7 days. There are no other charges.,3.6,10.12,15.71,12.12,,17.12,0.43,0.61,-0.01,0.23,0.09,0.04,75.00,2020,2020-04-29,17.47,1.1421491635789136,9.49,,,,0.73,1.07,13.99,503,22.59%,31.02%,%,0.00,0.00,99.56,0,0.0,0.0,0.0,0.0,0.0,18.67,0.45,0.0,14.17,1.12,0.11,53.77,34.54,68.54,0.254518467905874,49.49
150444,Motilal Oswal S&P BSE Financials ex Bank 30 Index,Motilal Oswal,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-s-p-bse-financials-ex-bank-30-index-fund-regular-plan-growth/MMO101,1%,8.4,Not Rated,Rakesh Shetty|Swapnil Mayekar,Motilal Oswal S&P BSE Financials ex Bank 30 Index Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 15 days. There are no other charges.,1.34,46.52,28.19,,,22.91,,,0.04,0.51,0.16,0.14,50.00,2022,2022-08-04,,1.5636285188653536,,,,,1.47,2.17,14.0,29,46.02%,66.67%,69.27%,98.58,0.00,0.00,0,0.0,0.0,0.0,0.0,0.0,13.23,0.31,0.0,10.46,0.31,0.0,54.15,50.82,47.18,0.7943272417124385,49.23
149040,Navi Nifty 50 Index Fund,Navi,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/navi-nifty-50-index-fund-regular-plan-growth/MPM147,0.26%,1005.65,Not Rated,Aditya Mulki,Data not available.,2.39,23.96,11.41,,,12.83,,,0.01,0.8,0.04,0.64,100.00,2021,2021-07-16,,0.947260293132654,10.71,,,,0.58,0.83,9.9,,,,,,,,,,,,,,11.26,0.17,0.0,10.07,0.34,0.0,53.24,21.09,29.3,0.9997951922124028,24.91
149805,Navi Nifty Bank Index Fund,Navi,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/navi-nifty-bank-index-fund-regular-plan-growth/MPM151,0.8%,376.76,Not Rated,Aditya Mulki,Data not available.,1.83,15.64,7.36,,,10.36,,,0.01,0.81,0.04,0.42,100.00,2022,2022-02-04,,1.0638135783977907,,,,,0.18,0.24,13.0,,,,,,,,,,,,,,15.14,1.11,0.0,13.36,1.34,0.22,54.12,47.9,48.34,0.8864657474390183,48.11
149893,Navi Nifty Midcap 150 Index Fund Regular Plan,Navi,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/navi-nifty-midcap-150-index-fund-regular-plan-growth/MPM154,1%,70.87,Not Rated,Aditya Mulki,Data not available.,1.74,35.48,31.43,,,28.06,,,0.07,0.64,0.18,0.34,100.00,2022,2022-03-11,,1.2094553655024118,,,,,1.98,2.7,11.52,,,,,,,,,,,,,,10.82,0.24,0.0,9.65,0.24,0.0,61.18,50.44,63.96,0.7797074096923361,56.71
149448,Navi Nifty Next 50 Index Fund,Navi,Other Scheme,Index Funds,N,,https://www.moneycontrol.com/mutual-funds/nav/navi-nifty-next-50-index-fund-regular-plan-growth/MPM149,0.58%,140.19,Not Rated,Aditya Mulki,Data not available.,1.87,37.0,12.13,,,8.28,,,0.01,0.78,0.04,0.44,50.00,2022,2022-01-20,,1.2716355188549509,,,,,0.53,0.69,12.66,,,,,,,,,,,,,,13.51,0.22,0.0,12.64,1.09,0.22,57.3,46.69,56.22,0.8315291612528847,51.2
113269,Nippon India Index Fund - Nifty 50 Plan,Nippon India,Other Scheme,Index Funds,N,Y,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-index-fund-nifty-50-plan-growth/MRC590,0.59%,1030.35,3 Stars,Mehul Dama,Nippon India Index Fund - Nifty 50 Plan - Growth charges 0.25% of sell value; if fund sold before 7 days. There are no other charges.,13.19,19.88,10.18,15.77,14.25,10.13,0.69,0.98,0.01,0.86,0.03,0.72,78.57,2010,2010-10-01,14.82,0.9273727924892242,11.0,21.5,12.65,0.5632659377470475,0.46,0.66,9.94,50,40.54%,57.98%,51.63%,100.07,0.00,0.00,0,0.0,0.0,97.37,2.7,0.0,12.93,0.96,0.28,10.87,0.96,0.41,54.06,47.36,53.79,0.996013032586648,50.28
